event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
HATS-9b_2033,HATS-9b,2033,2.9430968571219296,2457357.71849,1.9153111,3.53,13.276,6.89,-1.64,13.55,290.8101308333333,-20.16634694444444,1,medium,True,15.663251781916786,True,False,0,6.64,3864.317362098489,2457357.71849,2026-07-30 01:05:01.441,0.0,41.58540328051853,24.402903425772813,1.7093261844455052,0,2461251.5007111225,1.64,0.08199999999999999,none,0,0.0,13.55,25.10346484412529,1.0459777018385539,Marginal,True,1.852654232038767,0.9121458269878766,3,0.5,6.5,0.7647058823529411,2,1,1,1,3.5,4,1.9249999999999998,1.7558807169516624,1,0.41838842975206614,0.359504132231405,limited visibility,well constrained ephemeris,lower priority target,medium ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.7558807169516624, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'medium ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. medium ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
LP714-47b_568,LP714-47b,568,1.4260969024916603,2458948.94103,4.0520355,1.51,12.492,6.1,-0.74,14.62,64.19000208333334,-12.084015,1,high,True,7.403686369480228,False,False,0,12.41,2273.0948224728927,2458948.94103,2026-07-28 23:54:48.378,0.0,-19.689414882924215,-68.95167981973552,,0,2461250.5783377085,0.74,0.037,none,3,0.5,14.62,28.430024931627027,1.1845843721511262,Marginal,True,1.9445981485381005,0.6913087461953534,4,0.5,3.7211059108440683,0.4377771659816551,3,1,3,1,4.5,3,2.5249999999999995,1.7455545841432671,1,0.41838842975206614,0.3574380165289256,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; 1 observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.7455545841432671, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; 1 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; 1 observations in the last year.,—
HAT-P-52b_901,HAT-P-52b,901,0.5413124714492729,2458770.91714,2.75359705,2.41,14.068,17.25,-0.09,9.51,42.72166791666667,29.022367222222222,6,low,True,10.894840259942898,False,False,0,9.46,2451.1187120494433,2458770.91714,2026-07-30 09:46:29.106,0.0,85.56254575857092,34.07533497937628,1.233682080089622,0,2461251.823947986,0.09,0.0045,none,2,0.3333333333333333,9.51,27.652064466624772,1.1521693527760322,Marginal,True,2.9076829092139613,0.7376109911979299,2,0.14285714285714285,4.5,0.5294117647058824,4,1,2,1,2.142857142857143,3,2.2714285714285714,1.6754306800067265,1,0.41838842975206614,0.35330578512396693,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 6 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.6754306800067265, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 6 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 6 observations in the last year (well monitored).,—
HAT-P-61b_823,HAT-P-61b,823,0.5868050753154332,2459685.04073,1.90231296,1.67,13.188,10.41,1.3,11.09,75.48024041666667,50.13127055555556,17,low,True,15.770275780489873,False,False,0,8.17,1536.9951220671646,2459685.04073,2026-07-29 03:26:37.998,0.35,37.39797853596633,2.7400932992288554,4.748186946905043,1,2461250.7254397916,1.3,0.065,none,2,0.3333333333333333,11.09,28.513270316078085,1.188052929836587,Marginal,True,2.571079379267636,0.6865296533907147,2,0.05555555555555555,4.5,0.5294117647058824,4,1,2,2,2.0555555555555554,3,2.408333333333333,1.6533922485826378,1,0.9070247933884298,0.3512396694214876,excellent visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 17 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.6533922485826378, 'visibility': 'excellent visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 17 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. excellent visibility. low ExoClock priority; 17 observations in the last year (well monitored).,—
TOI-1860b_2408,TOI-1860b,2408,4.873711737760537,2458683.6041,1.0662107,1.35,8.41,0.19,0.0,210.02,226.4579325,64.04720583333334,0,high,False,28.137027700059658,False,False,0,1.66,2538.4317527594976,2458683.6041,2026-07-29 12:55:40.645,0.0,32.88178946430385,9.608307177822418,3.2276911325337627,0,2461251.120609317,0.0,0.0,none,2,0.3333333333333333,210.02,26.00081414703496,1.0833672561264567,Marginal,True,0.12380161007063592,0.8464242967898854,4,1.0,4.5,0.5294117647058824,1,1,2,1,5.0,3,1.95,1.6505273787402766,1,0.41838842975206614,0.34917355371900827,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.6505273787402766, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
CoRoT-19b_1206,CoRoT-19b,1206,1.6599491794467947,2456551.29156,3.89713846,4.7,14.007,8.08,-0.42,17.81,97.03357749999999,-0.17070333333333332,1,high,True,7.697955899673116,True,False,0,6.05,4670.744291901588,2456551.29156,2026-07-29 17:45:13.711,0.0,17.653331467227122,-34.091377887565685,28.808234392255688,0,2461251.1564086922,0.42,0.020999999999999998,none,0,0.0,17.81,28.130407428428185,1.172100309517841,Marginal,True,1.5794726237185956,0.7087867176771292,4,0.5,5.809386769901934,0.6834572670472864,3,1,1,1,4.5,4,2.3249999999999997,1.6479291185993252,1,0.41838842975206614,0.34710743801652894,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; 1 observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.6479291185993252, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; 1 observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; 1 observations in the last year. requires multi-site coordination.,🌍 Network
HATS-67b_2146,HATS-67b,2146,0.9580173548737188,2457796.8820711,1.60918353,1.98,13.653,13.98,-1.26,9.04,180.20882583333332,-46.13642333333333,7,low,True,18.642994686877017,False,False,0,7.18,3425.153781083878,2457796.8820711,2026-07-28 16:32:20.464,0.0,15.412067730447678,9.75352789317827,4.268268032145011,0,2461250.1960701854,1.26,0.063,none,2,0.3333333333333333,9.04,27.992678153188734,1.1663615897161972,Marginal,True,3.0965351939368073,0.7169686383531384,2,0.125,4.5,0.5294117647058824,4,1,2,1,2.125,3,2.26875,1.6266225982636826,1,0.41838842975206614,0.3440082644628099,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 7 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.6266225982636826, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 7 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 7 observations in the last year (well monitored).,—
HATS-67b_2147,HATS-67b,2147,0.9584637348677768,2457796.8820711,1.60918353,1.98,13.653,13.98,-1.26,9.04,180.20882583333332,-46.13642333333333,7,low,True,18.642994686877017,False,False,0,7.18,3425.1537810862064,2457796.8820711,2026-07-30 07:09:33.922,0.0,-34.882237725945124,-70.89012310141702,,0,2461251.880253727,1.26,0.063,none,2,0.3333333333333333,9.04,27.992678153188734,1.1663615897161972,Marginal,True,3.0965351939368073,0.7169686383531384,2,0.125,4.5,0.5294117647058824,4,1,2,1,2.125,3,2.26875,1.6266225982636826,1,0.41838842975206614,0.3440082644628099,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 7 observations in the last year (well monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.6266225982636826, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 7 observations in the last year (well monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 7 observations in the last year (well monitored).,—
TOI-1937Ab_1672,TOI-1937Ab,1672,0.62241324407499,2459668.11819,0.94667899,1.37,13.246,13.44,-1.46,9.27,116.37076083333334,-52.38330722222222,3,low,True,31.6897283206845,False,False,0,9.13,1553.9176627630368,2459668.11819,2026-07-29 11:09:06.671,0.0,9.253553297467203,-1.2461778821276388,18.078735485677843,0,2461251.016049433,1.46,0.073,none,2,0.3333333333333333,9.27,28.455794364120333,1.1856580985050138,Marginal,True,3.0696649799482563,0.6898257862195311,2,0.25,4.5,0.5294117647058824,4,1,2,1,2.25,3,2.2874999999999996,1.577976485977177,1,0.41838842975206614,0.33987603305785125,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.577976485977177, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored).,—
TOI-1937Ab_1673,TOI-1937Ab,1673,0.6227613976475805,2459668.11819,0.94667899,1.37,13.246,13.44,-1.46,9.27,116.37076083333334,-52.38330722222222,3,low,True,31.6897283206845,False,False,0,9.13,1553.917662765365,2459668.11819,2026-07-30 09:52:19.736,0.0,9.000385228066948,-9.55239758790672,34.638738859801116,0,2461251.9932839815,1.46,0.073,none,2,0.3333333333333333,9.27,28.455794364120333,1.1856580985050138,Marginal,True,3.0696649799482563,0.6898257862195311,2,0.25,4.5,0.5294117647058824,4,1,2,1,2.25,3,2.2874999999999996,1.577976485977177,1,0.41838842975206614,0.33987603305785125,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.577976485977177, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored).,—
K2-174b_206,K2-174b,206,16.7708569901966,2457220.7169,19.562379,5.82,12.426,1.83,0.0,33.16,60.79283041666666,16.34743361111111,0,high,False,1.533555811386744,True,False,0,5.25,4001.31895231409,2457220.7169,2026-07-29 01:35:17.370,0.0,18.436861122510834,-29.056545428424254,60.33202325201662,0,2461250.6481177085,0.0,0.0,none,0,0.0,33.16,25.647414724969586,1.068642280207066,Marginal,True,0.7734443523814714,0.8717221332238348,4,1.0,3.9600667434160233,0.46589020510776746,1,1,1,1,5.0,3,1.8,1.5690998398029028,1,0.41838842975206614,0.3367768595041322,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 1.5690998398029028, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year. requires multi-site coordination.,🌍 Network
TOI-3235b_602,TOI-3235b,602,0.3612796494028347,2459690.00173,2.59261842,1.48,15.699,103.09,-0.16,13.81,207.47490666666667,-46.06623722222222,4,low,True,11.571313298005498,False,False,0,36.13,1532.0341228516772,2459690.00173,2026-07-29 06:10:23.644,0.0,-57.315927304609,-72.09757359875915,,0,2461250.6738847685,0.16,0.008,none,2,0.3333333333333333,13.81,30.590847160631395,1.2746186316929748,Marginal,True,2.2151228936011145,0.5773900389932315,2,0.2,4.5,0.5294117647058824,5,1,2,1,2.2,3,2.5300000000000002,1.4607967986528758,1,0.41838842975206614,0.3305785123966942,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 4 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 1.4607967986528758, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 4 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 4 observations in the last year (moderately monitored).,—
TOI-776c_128,TOI-776c,128,4.775266677370059,2459246.21,15.665396,2.99,11.536,1.53,0.0,37.16,178.57663291666668,-37.55273222222222,0,high,False,1.915048939714004,False,False,0,7.37,1975.8258526441641,2459246.21,2026-07-29 21:07:02.260,0.0,14.654426000501344,-23.10545908125177,63.00239042142852,0,2461251.2965539354,0.0,0.0,none,1,0.16666666666666666,37.16,25.97462714308889,1.0822761309620372,Marginal,True,0.698994271880756,0.8482734233846236,4,1.0,2.0745146819142013,0.24406055081343545,1,1,1,1,5.0,2,1.7,1.4420648197538601,1,0.41838842975206614,0.3285123966942149,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 1.4420648197538601, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
